question_id,local_test_id,question_hash,test_question,gold_answer,pred_answer,pred_train_idx,top3_train_indices,top3_answers,top3_q_sims,top3_morph_sims,top3_rerank_scores,top3_ans_cos,Exact,Top3ExactHit,TokenF1,QSim,MorphSim,RerankScore,AnsCos,SemHit,Recall3,MRR3,BERTScoreF1,exact_ft_femseg_mapp,top3_ft_femseg_mapp,semantic_ft_femseg_mapp,recall3_ft_femseg_mapp,tokenf1_ft_femseg_mapp,meancos_ft_femseg_mapp,mrr3_ft_femseg_mapp,bertscore_ft_femseg_mapp
18487,2549,286897018901,pop() арқылы алынған жолдардың тек дауысты әріптерін шығарыңыз.,"in операторын қолданамыз. ```python words = ['apple', 'sky'] vowels = 'aeiou' while words: val = words.pop() print(''.join(ch for ch in val if ch in vowels)) ```","Мысалы: ```python words = [""cat"", ""apple""] while words: for ch in words.pop(): if ch.lower() in ""aeiou"": print(ch) ```",38334,"[38334, 24301, 12862]","[""Мысалы: ```python words = [\""cat\"", \""apple\""] while words: for ch in words.pop(): if ch.lower() in \""aeiou\"": print(ch) ```"", ""in операторын және join() қолданамыз. ```python words = ['apple', 'orange'] vowels = 'aeiou' result = [] while words: val = words.pop() result.extend([c for c in val if c in vowels]) print(''.join(result)) ```"", ""Мысалы: ```python words = [\""Apple\"", \""banana\"", \""Cat\""] while words: val = words.pop() if val[0].isupper(): print(val) ```""]","[0.9296691417694092, 0.8933542966842651, 0.8729709386825562]","[0.743235294117647, 0.743235294117647, 0.6858585858585858]","[0.8818814619975931, 0.8662139868336565, 0.8541137882760077]","[0.785871148109436, 0.8808943033218384, 0.673098087310791]",0.0,0.0,0.7272727272722365,0.9296691417694092,0.7432352900505066,0.8818814754486084,0.7858710885047913,0.0,1.0,0.5,0.8298812508583069,0.0,0.0,0.0,1.0,0.7272727272722365,0.9296691417694092,0.5,0.8298812508583069
16601,2550,531353491237,"ord() арқылы мәтінді кодқа айналдырып, кейін JSON файлға жазыңыз.","Мысалы: ```python import json text = 'Data' codes = [ord(c) for c in text] with open('codes.json', 'w') as f: json.dump(codes, f) ```","Мысалы: ```python import json text = 'Data' data = {c: ord(c) for c in text} with open('codes.json', 'w', encoding='utf-8') as f: json.dump(data, f, ensure_ascii=False) ```",28795,"[28795, 21603, 36407]","[""Мысалы: ```python import json text = 'Data' data = {c: ord(c) for c in text} with open('codes.json', 'w', encoding='utf-8') as f: json.dump(data, f, ensure_ascii=False) ```"", ""Мысалы: ```python import json text = 'abc' data = [ord(c) for c in text] print(json.dumps(data)) ```"", ""Мысалы: ```python import json text = 'Python' codes = [ord(c) for c in text] json_text = json.dumps(codes) print(json_text) ```""]","[0.872906506061554, 0.8001168966293335, 0.8134164214134216]","[0.31333333333333335, 0.39166666666666666, 0.3330827067669173]","[0.7885239543199539, 0.7838517436981202, 0.7786165364761102]","[0.9524264335632324, 0.7966102361679077, 0.8444235920906067]",0.0,0.0,0.799999999999508,0.872906506061554,0.31333333253860474,0.7885239720344543,0.9524263143539429,1.0,1.0,1.0,0.9054585099220276,0.0,0.0,1.0,1.0,0.799999999999508,0.872906506061554,1.0,0.9054585099220276
16188,2551,722338174362,divmod() арқылы автопарктегі көліктерді топтарға бөлу.,"Мысалы: ```python cars = 457 parking_capacity = 20 rows, remaining = divmod(cars, parking_capacity) print(rows, 'қатар', remaining, 'қалған көлік') ```","Мысалы: ```python participants = 245 group_size = 20 groups, leftover = divmod(participants, group_size) print('Толық топ:', groups, 'Қалған:', leftover) ```",21910,"[21910, 32054, 11817]","[""Мысалы: ```python participants = 245 group_size = 20 groups, leftover = divmod(participants, group_size) print('Толық топ:', groups, 'Қалған:', leftover) ```"", ""Мысалы: ```python athletes = 143 team_capacity = 12 teams, remaining = divmod(athletes, team_capacity) print(teams, 'топ', remaining, 'қалған спортшы') ```"", ""Мысалы: ```python tasks = 287 team_capacity = 12 teams, leftover = divmod(tasks, team_capacity) print(teams, 'топ', leftover, 'қалған тапсырма') ```""]","[0.7735933065414429, 0.786186695098877, 0.6788134574890137]","[0.5583333333333333, 0.5583333333333333, 0.3565384615384616]","[0.7889673254489898, 0.7846113332211971, 0.7124314295722889]","[0.6614377498626709, 0.7888132333755493, 0.7427067756652832]",0.0,0.0,0.3157894736837105,0.7735933065414429,0.5583333373069763,0.7889673113822937,0.6614377498626709,0.0,0.0,0.0,0.8777300119400024,0.0,0.0,0.0,0.0,0.3157894736837105,0.7735933065414429,0.0,0.8777300119400024
23947,2552,862244475382,symmetric_difference() арқылы қызметкерлердің ерекше дағдыларын табу,"Тек бір қызметкерде ғана бар дағдыларды шығару: ```python emp1 = {""Python"", ""SQL""} emp2 = {""SQL"", ""Java""} print(emp1.symmetric_difference(emp2)) # {'Java', 'Python'} ```","Екі топтың ортақ емес рөлдерін көру. ```python roles_A = {""admin"", ""editor""} roles_B = {""editor"", ""viewer""} print(roles_A.symmetric_difference(roles_B)) # {'admin', 'viewer'} ```",20296,"[20296, 39992, 20954]","[""Екі топтың ортақ емес рөлдерін көру. ```python roles_A = {\""admin\"", \""editor\""} roles_B = {\""editor\"", \""viewer\""} print(roles_A.symmetric_difference(roles_B)) # {'admin', 'viewer'} ```"", ""Екі бөлімнің құралдарын салыстырамыз: ```python tools_A = {\""Hammer\"", \""Drill\""} tools_B = {\""Drill\"", \""Saw\""} print(tools_A.symmetric_difference(tools_B)) # {'Saw', 'Hammer'} ```"", ""Ортақ емес қызметкерлерді көрсету үшін симметриялық айырманы қолданамыз. ```python team1 = {\""Айдос\"", \""Меруерт\""} team2 = {\""Меруерт\"", \""Жанар\""} print(team1.symmetric_difference(team2)) # {'Айдос', 'Жанар'} ```""]","[0.7806403040885925, 0.7633132934570312, 0.8597756028175354]","[0.4888888888888888, 0.4888888888888888, 0.2581818181818182]","[0.7892777820030847, 0.7850110964576402, 0.7694401614362543]","[0.691341757774353, 0.7352612018585205, 0.7382915019989014]",0.0,0.0,0.17777777777728002,0.7806403040885925,0.4888888895511627,0.7892777919769287,0.691341757774353,0.0,0.0,0.0,0.8455596566200256,0.0,0.0,0.0,0.0,0.17777777777728002,0.7806403040885925,0.0,0.8455596566200256
22997,2553,542721189,union() әдісімен әртүрлі елдерден жиналған қала атауларын біріктіру.,"Әр елдің қала атауларын жиынға айналдырып, біріктіреміз. ```python country1 = {""Алматы"", ""Астана""} country2 = {""Бішкек"", ""Астана""} all_cities = country1.union(country2) print(all_cities) # {'Алматы', 'Астана', 'Бішкек'} ```","Аймақтардағы қалалар жиындарын біріктіру арқылы толық тізім алуға болады. ```python region1 = {""Алматы"", ""Астана""} region2 = {""Астана"", ""Шымкент""} all_cities = region1.union(region2) print(all_cities) # {'Алматы', 'Астана', 'Шымкент'} ```",17853,"[17853, 4230, 37848]","[""Аймақтардағы қалалар жиындарын біріктіру арқылы толық тізім алуға болады. ```python region1 = {\""Алматы\"", \""Астана\""} region2 = {\""Астана\"", \""Шымкент\""} all_cities = region1.union(region2) print(all_cities) # {'Алматы', 'Астана', 'Шымкент'} ```"", ""Қалалар тізімі бір жиында жиналады. ```python cities1 = {\""Алматы\"", \""Астана\""} cities2 = {\""Шымкент\""} print(cities1.union(cities2)) ```"", ""Қала атауларын бір жиынға жинау үшін union() қолданамыз. ```python cities1 = {\""Алматы\"", \""Астана\""} cities2 = {\""Шымкент\"", \""Астана\""} all_cities = cities1.union(cities2) print(all_cities) # {'Алматы', 'Астана', 'Шымкент'} ```""]","[0.9228029251098633, 0.921748697757721, 0.8849299550056458]","[0.5142045454545454, 0.5042735042735043, 0.42303030303030303]","[0.8381696464256806, 0.8370488742528818, 0.8136137665141712]","[0.8986028432846069, 0.862489640712738, 0.9450512528419495]",0.0,0.0,0.4615384615379623,0.9228029251098633,0.5142045617103577,0.8381696343421936,0.8986028432846069,1.0,1.0,1.0,0.8960151672363281,0.0,0.0,1.0,1.0,0.4615384615379623,0.9228029251098633,1.0,0.8960151672363281
45527,2554,687782198520,next() көмегімен enumerate-ті балама түрде іске асыру.,"Итераторды қолмен жүріп, индекс санаймыз. `python it = iter(['a','b','c']) i = 0 while True: try: print(i, next(it)) i += 1 except StopIteration: break `","start параметрімен бірге. `python it = enumerate(['A','B'], start=10) print(next(it)) # (10,'A') `",19538,"[19538, 35272, 37950]","[""start параметрімен бірге. `python it = enumerate(['A','B'], start=10) print(next(it)) # (10,'A') `"", ""Үш рет шақырыңыз немесе цикл жазыңыз. `python it = iter(range(10)) for _ in range(3): print(next(it)) `"", ""Тікелей next() екі рет шақырамыз. `python it = iter([5, 6, 7]) first = next(it) second = next(it) print(first, second) # 5 6 `""]","[0.9007879495620728, 0.6013678312301636, 0.5791622400283813]","[0.10801282051282052, 0.20833333333333331, 0.18035714285714285]","[0.7530728446428592, 0.6649005460739136, 0.6602215976119041]","[0.6083313226699829, 0.7552371025085449, 0.6310737133026123]",0.0,0.0,0.3499999999995313,0.9007879495620728,0.10801281780004501,0.7530728578567505,0.6083314418792725,0.0,0.0,0.0,0.8179826736450195,0.0,0.0,0.0,0.0,0.3499999999995313,0.9007879495620728,0.0,0.8179826736450195
2116,2555,977934098847,None мәні бар dict-ті қалай сүземіз?,"Тек мәні бар элементтерді қалдырамыз. ```python d = {""a"": 1, ""b"": None} filtered = {k: v for k, v in d.items() if v is not None} print(filtered) # {'a': 1} ```","dict comprehension немесе del арқылы жоя аламыз. ```python d = {'a': 1, 'b': None} d = {k: v for k, v in d.items() if v is not None} print(d) # {'a': 1} ```",40282,"[40282, 19988, 21501]","[""dict comprehension немесе del арқылы жоя аламыз. ```python d = {'a': 1, 'b': None} d = {k: v for k, v in d.items() if v is not None} print(d) # {'a': 1} ```"", ""filter() немесе list comprehension көмегімен сүзуге болады. ```python lst = [1, None, 2, None] clean = [x for x in lst if x is not None] print(clean) # [1, 2] ```"", ""`None` тағайындаймыз: ```python data = {'a': 10, 'b': 20} none_vals = {k: None for k in data} print(none_vals) # {'a': None, 'b': None} ```""]","[0.8746481537818909, 0.7116819024085999, 0.809257984161377]","[0.45999999999999996, 0.6754807692307692, 0.10801282051282052]","[0.8070230993986129, 0.7844738952242412, 0.7258139501993472]","[0.8659204840660095, 0.4505886435508728, 0.7037471532821655]",0.0,0.0,0.7333333333328338,0.8746481537818909,0.46000000834465027,0.8070231080055237,0.8659205436706543,1.0,1.0,1.0,0.9066111445426941,0.0,0.0,1.0,1.0,0.7333333333328338,0.8746481537818909,1.0,0.9066111445426941
46569,2556,590724877478,"Markdown-тағы заголовок деңгейін (#, ##, ###) және атын алыңыз.","`python import re h = re.compile(r""^(#{1,6})\s+(.*)$"", re.MULTILINE) print([(len(m.group(1)), m.group(2)) for m in h.finditer(""# A\n### C"")]) `","Басындағы #+ және кейінгі мәтін. python import re md = ""# H1\n## H2\n### H3"" print(re.findall(r""^(#+)\s+(.*)$"", md, re.M))",18597,"[18597, 16674, 17229]","[""Басындағы #+ және кейінгі мәтін. python import re md = \""# H1\\n## H2\\n### H3\"" print(re.findall(r\""^(#+)\\s+(.*)$\"", md, re.M))"", ""Жол басында '#'+ бос орын + мәтін. `python import re md = \""# H1\\n## H2\\ntext\\n### H3\"" for m in re.finditer(r\""^(#+)\\s+(.+)$\"", md, re.MULTILINE): print(len(m.group(1)), m.group(2)) `"", ""Топ ішіндегі бөлікті қайтар. python import re print(re.findall(r\""#(\\w+)\"", \""#python #kk\"")) # ['python','kk']""]","[0.9264159202575684, 0.8262978196144104, 0.6963040232658386]","[0.40714285714285714, 0.20166666666666666, 0.17777777777777776]","[0.8278757117986678, 0.7361065571069718, 0.7040640087326369]","[0.7040783166885376, 0.863152027130127, 0.6120258569717407]",0.0,0.0,0.4081632653056327,0.9264159202575684,0.40714284777641296,0.8278757333755493,0.7040783166885376,0.0,1.0,0.5,0.8051084876060486,0.0,0.0,0.0,1.0,0.4081632653056327,0.9264159202575684,0.5,0.8051084876060486
18496,2557,438392543125,pop() әдісімен алынған жолдың бірінші әрпін шығарыңыз.,"val[0] индексін қолданамыз. ```python words = ['apple', 'banana', 'cherry'] val = words.pop() print(val[0]) ```","Мысалы: ```python words = [""apple"", ""banana""] val = words.pop() print(val[0]) # b ```",9384,"[9384, 38902, 40796]","[""Мысалы: ```python words = [\""apple\"", \""banana\""] val = words.pop() print(val[0]) # b ```"", ""Мысалы: ```python words = [\""python\"", \""java\""] val = words.pop() print(val[0]) # j ```"", ""Мысалы: ```python words = [\""cat\"", \""dog\""] val = words.pop() print(val[-1]) # g ```""]","[0.9839597344398499, 0.9610260725021362, 0.7445412278175354]","[0.8954166666666666, 0.6525, 0.7133333333333334]","[0.9283437608838081, 0.8690320958137512, 0.8275375727891922]","[0.9214001893997192, 0.9014683365821838, 0.8094160556793213]",0.0,0.0,0.7407407407402469,0.9839597344398499,0.8954166769981384,0.9283437728881836,0.9214001893997192,1.0,1.0,1.0,0.8827002048492432,0.0,0.0,1.0,1.0,0.7407407407402469,0.9839597344398499,1.0,0.8827002048492432
30221,2558,156479652600,defaultdict арқылы әр санның тақ немесе жұп екенін анықтап топтаңыз.,"Мысал: ```python from collections import defaultdict сандар = [1, 2, 3, 4, 5] топ = defaultdict(list) for сан in сандар: key = 'жұп' if сан% 2 == 0 else 'тақ' топ[key].append(сан) print(топ) ```","n% 2 арқылы тексереміз: ```python from collections import defaultdict nums = [1, 2, 3, 4] result = defaultdict(list) for n in nums: if n% 2 == 0: result['жұп'].append(n) else: result['тақ'].append(n) print(result) ```",11663,"[11663, 24262, 25833]","[""n% 2 арқылы тексереміз: ```python from collections import defaultdict nums = [1, 2, 3, 4] result = defaultdict(list) for n in nums: if n% 2 == 0: result['жұп'].append(n) else: result['тақ'].append(n) print(result) ```"", ""list қолданамыз: ```python from collections import defaultdict nums = [1, 2, 3, 4] result = defaultdict(list) for n in nums: if n% 2 == 0: result['жұп'].append(n) else: result['тақ'].append(n) print(result) ```"", ""x% 2 мәнін key ретінде қолданамыз. ```python nums = [5, 2, 3, 8] print(sorted(nums, key=lambda x: x% 2)) ```""]","[0.9040592312812805, 0.8678225874900818, 0.6247237920761108]","[0.4342105263157895, 0.2958333333333333, 0.4652777777777778]","[0.8091132912510319, 0.7660599234104156, 0.7066102342804272]","[0.8009805679321289, 0.8177816867828369, 0.24187342822551727]",0.0,0.0,0.6086956521734139,0.9040592312812805,0.43421053886413574,0.8091132640838623,0.8009806871414185,0.0,0.0,0.0,0.8549712896347046,0.0,0.0,0.0,0.0,0.6086956521734139,0.9040592312812805,0.0,0.8549712896347046
48689,2559,773237454695,discover -t (top-level dir) не үшін?,Импорт түбірін дұрыс орнату. `bash python -m unittest discover -s src/tests -t src -v `,Python-де dir() функциясы объектінің қолжетімді атрибуттары мен әдістерінің тізімін қайтарады. ```python print(dir(str)) ```,26927,"[26927, 7813, 23626]","[""Python-де dir() функциясы объектінің қолжетімді атрибуттары мен әдістерінің тізімін қайтарады. ```python print(dir(str)) ```"", ""Контекстке тәуелді аттар. `python class Dyn: def __init__(self, admin=False): self.admin=admin def __dir__(self): base=['login'] return base+(['ban'] if self.admin else []) print(dir(Dyn(True))) `"", ""dir() барлық қолжетімді атрибуттарды қайтарады, ал vars() тек __dict__ ішіндегі атрибуттарды қайтарады. ```python class A: x = 1 print(dir(A)) print(vars(A)) ```""]","[0.5489819645881653, 0.5509697198867798, 0.49632611870765686]","[0.40528846153846154, 0.13055555555555554, 0.26111111111111107]","[0.6629003961636469, 0.6213020708362261, 0.6188906189699968]","[-0.06332468241453171, 0.15478873252868652, -0.047502558678388596]",0.0,0.0,0.06666666666616666,0.5489819645881653,0.4052884578704834,0.6629003882408142,-0.06332467496395111,0.0,0.0,0.0,0.6818438768386841,0.0,0.0,0.0,0.0,0.06666666666616666,0.5489819645881653,0.0,0.6818438768386841
11270,2560,149152568833,any() көмегімен тек 0 және False мәндері бар тізімге не нәтиже шығады?,"Барлық элементтер False мәнге тең болса, any() False қайтарады. ```python lst = [0, False, None] print(any(lst)) # False ```","Барлығы жалған мән болғандықтан, нәтиже — False: ```python lst = [False, None] print(any(lst)) # False ```",43936,"[43936, 4040, 19875]","[""Барлығы жалған мән болғандықтан, нәтиже — False: ```python lst = [False, None] print(any(lst)) # False ```"", ""Барлық элементтер False мәніне тең болса, any() нәтижесі де False болады. ```python lst = [0, None, 0] print(any(lst)) # False ```"", ""Кемінде бір ақиқат мән бар болғандықтан, нәтиже True: ```python print(any([True, 0])) # True ```""]","[0.8936164379119873, 0.8401810526847839, 0.8756030797958374]","[0.5177083333333333, 0.4567934782608696, 0.47304347826086957]","[0.8241804356575012, 0.8002943157527758, 0.7998047699663949]","[0.9016314148902893, 0.9687444567680359, 0.8363929986953735]",0.0,0.0,0.5624999999995078,0.8936164379119873,0.5177083611488342,0.8241804242134094,0.9016314744949341,1.0,1.0,1.0,0.8769162893295288,0.0,0.0,1.0,1.0,0.5624999999995078,0.8936164379119873,1.0,0.8769162893295288
8241,2561,635628561761,Позициялық аргумент ретінде берілген сөзді кіші әріптерге айналдыру мысалын жаз.,Мысал: ```python def to_lower(word): print(word.lower()) to_lower('PYTHON') ```,Мысал: ```python def to_upper(text): print(text.upper()) to_upper('python') ```,24898,"[24898, 27684, 36213]","[""Мысал: ```python def to_upper(text): print(text.upper()) to_upper('python') ```"", ""lower() функциясын қолданамыз: ```python words = ['PYTHON', 'JAVA'] lower_map = {w: w.lower() for w in words} print(lower_map) # {'PYTHON': 'python', 'JAVA': 'java'} ```"", ""Мысал: ```python def capitalize_word(word): print(word.capitalize()) capitalize_word('python') ```""]","[0.7435957789421082, 0.7355780601501465, 0.7307140231132507]","[0.36979166666666663, 0.3412698412698413, 0.32070175438596493]","[0.7479476982355118, 0.7386750880877178, 0.7347092543263185]","[0.6540224552154541, 0.6027688384056091, 0.7091256380081177]",0.0,0.0,0.5833333333328333,0.7435957789421082,0.3697916567325592,0.7479476928710938,0.6540223956108093,0.0,0.0,0.0,0.9369837045669556,0.0,0.0,0.0,0.0,0.5833333333328333,0.7435957789421082,0.0,0.9369837045669556
4855,2562,200319574921,"else арқылы күн ыстық болмаса, ""салқын"" деп шығару.",Мысал: ```python temp = 18 if temp > 25: print('Ыстық күн') else: print('Салқын күн') ```,Мысал: ```python day = 'дүйсенбі' if day == 'жұма': print('Бүгін жұма') else: print('Жұма емес') ```,7,"[7, 14936, 23501]","[""Мысал: ```python day = 'дүйсенбі' if day == 'жұма': print('Бүгін жұма') else: print('Жұма емес') ```"", ""Мысал: ```python weather = 'жаңбыр' if weather == 'бұлтты': print('Аспан бұлтты') else: print('Аспан ашық') ```"", ""Мысал: ```python x = 10 if x < 0: print('Теріс сан') else: print('Оң сан немесе нөл') ```""]","[0.8515164852142334, 0.826074481010437, 0.6506373286247253]","[0.5041666666666667, 0.2973684210526316, 0.42666666666666664]","[0.8014377703666686, 0.7568583135981308, 0.7147252952218055]","[0.7848238945007324, 0.8317962288856506, 0.6674115657806396]",0.0,0.0,0.42857142857092856,0.8515164852142334,0.5041666626930237,0.8014377951622009,0.7848238945007324,0.0,0.0,0.0,0.8548877835273743,0.0,0.0,0.0,0.0,0.42857142857092856,0.8515164852142334,0.0,0.8548877835273743
9561,2563,887316862145,Lambda көмегімен санның квадратын есептеңіз.,Мысалы: ```python square = lambda x: x ** 2 print(square(6)) # 36 ```,"Мысалы: ```python nums = [4, 9, 16] roots = list(map(lambda x: x ** 0.5, nums)) print(roots) # [2.0, 3.0, 4.0] ```",36876,"[36876, 26821, 19391]","[""Мысалы: ```python nums = [4, 9, 16] roots = list(map(lambda x: x ** 0.5, nums)) print(roots) # [2.0, 3.0, 4.0] ```"", ""Мысалы: ```python nums = [1, 2, 3] squares = list(map(lambda x: x**2, nums)) print(squares) # [1, 4, 9] ```"", ""Мысалы: ```python process = lambda x: (x**2, x*3) print(process(2)) # (4, 6) ```""]","[0.9711923599243164, 0.9360076785087585, 0.8284720182418823]","[0.7559523809523809, 0.41875, 0.44666666666666666]","[0.8860266843438148, 0.8102205358147622, 0.7871042645454407]","[0.695019543170929, 0.7265383005142212, 0.8091939687728882]",0.0,0.0,0.41176470588191527,0.9711923599243164,0.7559523582458496,0.8860266804695129,0.6950196027755737,0.0,0.0,0.0,0.8402246236801147,0.0,0.0,0.0,0.0,0.41176470588191527,0.9711923599243164,0.0,0.8402246236801147
21955,2564,679361803160,Filter арқылы тек белгілі шартқа сай set құру мысалы.,"filter() және set() қолдану. ```python nums = [1, 2, 3, 4, 5] evens = set(filter(lambda x: x% 2 == 0, nums)) print(evens) # {2, 4} ```","filter көмегімен тек жұп сандарды аламыз. ```python nums = [1, 2, 3, 4, 5] even_set = set(filter(lambda x: x% 2 == 0, nums)) print(even_set) # {2, 4} ```",9519,"[9519, 38144, 6114]","[""filter көмегімен тек жұп сандарды аламыз. ```python nums = [1, 2, 3, 4, 5] even_set = set(filter(lambda x: x% 2 == 0, nums)) print(even_set) # {2, 4} ```"", ""filter() нәтижесін set() арқылы жиынға айналдырамыз. ```python nums = [1, 2, 3, 4] even_set = set(filter(lambda x: x% 2 == 0, nums)) print(even_set) # {2, 4} ```"", ""filter арқылы шартпен сұрыптап, set() көмегімен бірегей мәндерді алу: ```python nums = [1, 2, 2, 3, 4] even = set(filter(lambda x: x% 2 == 0, nums)) print(even) # {2, 4} ```""]","[0.875260591506958, 0.8257855772972107, 0.8610207438468933]","[0.42303030303030303, 0.39166666666666666, 0.3025]","[0.8032738060582767, 0.7826645222902298, 0.7805317840814591]","[0.9463878273963928, 0.9293776750564575, 0.8630737662315369]",0.0,0.0,0.7692307692302721,0.875260591506958,0.4230303168296814,0.8032737970352173,0.9463878273963928,1.0,1.0,1.0,0.9181843996047974,0.0,0.0,1.0,1.0,0.7692307692302721,0.875260591506958,1.0,0.9181843996047974
24851,2565,532138774293,"keys() әдісін қолданып, тек дауысты әріптен басталатын кілттерді шығару.","startswith және дауысты әріптер жиыны қолданылады. ```python words = {""apple"": 1, ""banana"": 2, ""orange"": 3} vowel_keys = [k for k in words.keys() if k[0].lower() in 'aeiou'] print(vowel_keys) ```","isupper() тексерісі қолданылады. ```python people = {""Ali"": 1, ""bob"": 2, ""Sam"": 3} upper_start = [k for k in people.keys() if k[0].isupper()] print(upper_start) ```",9989,"[9989, 14940, 21575]","[""isupper() тексерісі қолданылады. ```python people = {\""Ali\"": 1, \""bob\"": 2, \""Sam\"": 3} upper_start = [k for k in people.keys() if k[0].isupper()] print(upper_start) ```"", ""str.isupper() және [0] индексін қолданамыз. ```python data = {\""Name\"": 1, \""age\"": 2, \""City\"": 3} upper_keys = [k for k in data.keys() if k[0].isupper()] print(upper_keys) ```"", ""replace және генератор қолданылады. ```python words = {\""apple\"": 1, \""orange\"": 2} no_vowels = {k: ''.join(ch for ch in k if ch.lower() not in 'aeiou') for k in words.keys()} print(no_vowels) ```""]","[0.8225226402282715, 0.8267545700073242, 0.890431821346283]","[0.6241666666666666, 0.6241666666666666, 0.3330827067669173]","[0.8208467934846879, 0.8162477065443994, 0.79570948443601]","[0.5131542682647705, 0.4756765365600586, 0.8774175643920898]",0.0,0.0,0.49122807017494247,0.8225226402282715,0.6241666674613953,0.8208467960357666,0.5131542682647705,0.0,1.0,0.3333333333333333,0.86474609375,0.0,0.0,0.0,1.0,0.49122807017494247,0.8225226402282715,0.3333333333333333,0.86474609375
19891,2566,262617716551,"count() әдісін пайдаланып, тізімдегі барлық элементтердің жиілігін тауып, тек жұп жиіліктегілерді шығару?","nums.count(n)% 2 == 0 арқылы сүзу. ```python nums = [1, 2, 2, 3, 3, 4, 4] even_freq = {n: nums.count(n) for n in set(nums) if nums.count(n)% 2 == 0} print(even_freq) ```","if nums.count(n)% 2 == 0 арқылы сүземіз. ```python nums = [1, 2, 2, 3, 3, 4, 4, 4] even_counts = {n: nums.count(n) for n in set(nums) if nums.count(n)% 2 == 0} print(even_counts) ```",17090,"[17090, 21318, 10881]","[""if nums.count(n)% 2 == 0 арқылы сүземіз. ```python nums = [1, 2, 2, 3, 3, 4, 4, 4] even_counts = {n: nums.count(n) for n in set(nums) if nums.count(n)% 2 == 0} print(even_counts) ```"", ""% 2 == 0 арқылы сүземіз. ```python nums = [1, 2, 2, 4, 4, 5] evens = {n: nums.count(n) for n in set(nums) if n% 2 == 0} print(evens) ```"", ""if nums.count(n) == 1 арқылы сүземіз. ```python nums = [1, 2, 2, 3, 4, 4] unique = [n for n in set(nums) if nums.count(n) == 1] print(unique) ```""]","[0.9591990113258362, 0.9487068057060242, 0.9062818884849548]","[0.697857142857143, 0.697857142857143, 0.6339285714285714]","[0.8789197045445442, 0.8710073310017585, 0.8454649710655212]","[0.9081771969795227, 0.879447877407074, 0.8066688776016235]",0.0,0.0,0.8918918918913922,0.9591990113258362,0.697857141494751,0.8789197206497192,0.9081771969795227,1.0,1.0,1.0,0.9562931656837463,0.0,0.0,1.0,1.0,0.8918918918913922,0.9591990113258362,1.0,0.9562931656837463
41768,2567,94701886133,classmethod және mixin комбинация мысалы қалай болуы мүмкін?,"Mixin класста classmethod анықтап, негізгі классқа қосуды көрсету: ```python class TimestampMixin: @classmethod def now_str(cls): from datetime import datetime return datetime.now().isoformat() class Event(TimestampMixin): pass print(Event.now_str()) ```","Метакласс арқылы қосымша логика қосу: ```python class Meta(type): def __new__(mcs, name, bases, attrs): attrs['created_name'] = name return super().__new__(mcs, name, bases, attrs) class Base(metaclass=Meta): @classmethod def name(cls): return cls.created_name print(Base.name()) # 'Base' ```",23783,"[23783, 13520, 15232]","[""Метакласс арқылы қосымша логика қосу: ```python class Meta(type): def __new__(mcs, name, bases, attrs): attrs['created_name'] = name return super().__new__(mcs, name, bases, attrs) class Base(metaclass=Meta): @classmethod def name(cls): return cls.created_name print(Base.name()) # 'Base' ```"", ""Мұрагер класста classmethod қайта анықтап немесе базалық әдісті кеңейте аласыз: ```python class Animal: @classmethod def sound(cls): return 'Some sound' class Dog(Animal): @classmethod def sound(cls): base = super().sound() return base + ' Woof' print(Dog.sound()) # Some sound Woof ```"", ""Класс әдісі арқылы белгілі бір шарттармен жаңа объект құруға болады: ```python class User: def __init__(self, name): self.name = name @classmethod def from_string(cls, data): name = data.split('-')[0] return cls(name) user = User.from_string('Ali-123') print(user.name) ```""]","[0.7650808691978455, 0.6301836371421814, 0.7739416360855103]","[0.45999999999999996, 0.5142045454545454, 0.32727272727272727]","[0.7678700045108795, 0.754400563998656, 0.745076482870362]","[0.5785282850265503, 0.6393557786941528, 0.5658022165298462]",0.0,0.0,0.21621621621572534,0.7650808691978455,0.46000000834465027,0.7678700089454651,0.5785285234451294,0.0,0.0,0.0,0.7216562628746033,0.0,0.0,0.0,0.0,0.21621621621572534,0.7650808691978455,0.0,0.7216562628746033
