question_id,local_test_id,question_hash,test_question,gold_answer,pred_answer,pred_train_idx,top3_train_indices,top3_answers,top3_q_sims,top3_morph_sims,top3_rerank_scores,top3_ans_cos,QSim,MorphSim,RerankScore,Exact,Top3ExactHit,TokenF1,AnsCos,SemHit,Recall3,MRR3,BERTScoreF1,exact_femseg_mapp,top3_femseg_mapp,semantic_femseg_mapp,recall3_femseg_mapp,tokenf1_femseg_mapp,meancos_femseg_mapp,mrr3_femseg_mapp,bertscore_femseg_mapp
8230,2223,33fe5444692a18c5ec12782ef35e53c4,"Позициялық аргументтер көмегімен координатаны (x, y) шығаратын функция мысалы.","Мысал: ```python def show_coordinates(x, y): print(f'Координата: ({x}, {y})') show_coordinates(4, 9) ```","Мысал: ```python def coordinates(x, y): print(f'Координата: ({x}, {y})') coordinates(4, 7) ```",43065,"[43065, 11062, 39962]","[""Мысал: ```python def coordinates(x, y): print(f'Координата: ({x}, {y})') coordinates(4, 7) ```"", ""Мысал: ```python def circle_area(radius, pi): return pi * radius * radius print(circle_area(7, 3.14)) ```"", ""Мысал: ```python def perimeter(a, b, c): return a + b + c print(perimeter(3, 4, 5)) ```""]","[0.9075321555137634, 0.8686811923980713, 0.8330420851707458]","[0.39166666666666666, 0.39166666666666666, 0.3555555555555555]","[0.8064440397024155, 0.7660376504659653, 0.755587475279967]","[0.9187941551208496, 0.6819216012954712, 0.6813086271286011]",0.9075321555137634,0.3916666805744171,0.8064440488815308,0.0,0.0,0.8666666666661688,0.9187942743301392,1.0,1.0,1.0,0.9666545987129211,0.0,0.0,1.0,1.0,0.8666666666661688,0.9075321555137634,1.0,0.9666545987129211
29285,2224,b110f3cb88a231c0343c1caba6ed7ff7,time.strftime() көмегімен файл атауына уақыт қосу мысалы?,"Файл атауын уақытпен құрамыз: ```python import time filename = f""log_{time.strftime('%H%M%S')}.txt"" print(filename) ```","Файл атауын уақытпен бірегей етуге болады: ```python import time filename = time.strftime(""backup_%Y%m%d_%H%M%S.txt"") print(filename) ```",9614,"[9614, 38627, 29329]","[""Файл атауын уақытпен бірегей етуге болады: ```python import time filename = time.strftime(\""backup_%Y%m%d_%H%M%S.txt\"") print(filename) ```"", ""Файл атауына күн қосамыз: ```python import time filename = f\""data_{time.strftime('%Y%m%d')}.txt\"" print(filename) ```"", ""Файл атауын уақытпен бірге құрамыз: ```python import time filename = f\""backup_{time.strftime('%Y%m%d_%H%M%S')}.txt\"" print(filename) ```""]","[0.9925705790519714, 0.9893679618835449, 0.9888070821762085]","[0.90718954248366, 0.8118055555555554, 0.743235294117647]","[0.9379890930956485, 0.9112618891994159, 0.897480036278332]","[0.952924370765686, 0.9617838263511658, 0.953914999961853]",0.9925705790519714,0.9071895480155945,0.9379891157150269,0.0,0.0,0.7499999999995048,0.9529242515563965,1.0,1.0,1.0,0.9033868312835693,0.0,0.0,1.0,1.0,0.7499999999995048,0.9925705790519714,1.0,0.9033868312835693
10608,2225,9ac3f68160b636a5774ecfbe3b5dee6d,map() арқылы әр элементті json.loads арқылы қайта құрылымдау.,"json.loads() string-тен dict-ке түрлендіреді: ```python import json jsons = ['{""name"": ""Ali""}', '{""age"": 20}'] data = list(map(json.loads, jsons)) print(data) # [{'name': 'Ali'}, {'age': 20}] ```","json.dumps() қолданылады: ```python import json data = [{'name': 'Ali'}, {'age': 25}] jsons = list(map(json.dumps, data)) print(jsons) ```",14768,"[14768, 14493, 34652]","[""json.dumps() қолданылады: ```python import json data = [{'name': 'Ali'}, {'age': 25}] jsons = list(map(json.dumps, data)) print(jsons) ```"", ""json.dumps() әр элементті string-ке айналдырады: ```python import json words = ['python', 'AI'] json_words = list(map(json.dumps, words)) print(json_words) # ['\""python\""', '\""AI\""'] ```"", ""json.dumps() арқылы сериализация жасаймыз: ```python import json lists = [[1, 2], [3, 4]] json_lists = list(map(json.dumps, lists)) print(json_lists) # ['[1, 2]', '[3, 4]'] ```""]","[0.8745306134223938, 0.8371434211730957, 0.8605170249938965]","[0.42303030303030303, 0.39166666666666666, 0.2628151260504202]","[0.7889471627105367, 0.772004972755909, 0.7542329406107172]","[0.8809213638305664, 0.7892836332321167, 0.7569077610969543]",0.8745306134223938,0.4230303168296814,0.7889471650123596,0.0,0.0,0.6521739130429933,0.8809214234352112,1.0,1.0,1.0,0.8600500226020813,0.0,0.0,1.0,1.0,0.6521739130429933,0.8745306134223938,1.0,0.8600500226020813
30298,2226,74d481688d2b3d7161f4f78ab67129c6,Counter көмегімен екі тізімдегі элементтер санын біріктіріңіз.,"Қосу операциясы: ```python from collections import Counter c1 = Counter([1, 2, 2]) c2 = Counter([2, 3]) print(c1 + c2) ```","Counter & Counter операциясы арқылы: ```python from collections import Counter a = Counter([1, 2, 2, 3]) b = Counter([2, 2, 4]) print(a & b) ```",40560,"[40560, 1077, 16738]","[""Counter & Counter операциясы арқылы: ```python from collections import Counter a = Counter([1, 2, 2, 3]) b = Counter([2, 2, 4]) print(a & b) ```"", ""keys() және values() арқылы: ```python from collections import Counter nums = [1, 1, 2] print(Counter(nums)) ```"", ""min() арқылы аз жиілікті аламыз: ```python from collections import Counter a = Counter([1, 2, 2]) b = Counter([2, 2, 3]) print(a & b) ```""]","[0.94493168592453, 0.8267262578010559, 0.8548294901847839]","[0.4933333333333333, 0.68625, 0.44224598930481285]","[0.8204584781885147, 0.8031051329255104, 0.7831172041545578]","[0.9285067915916443, 0.7757872939109802, 0.9315118789672852]",0.94493168592453,0.4933333396911621,0.8204584717750549,0.0,0.0,0.6666666666661711,0.9285067319869995,1.0,1.0,1.0,0.9147210121154785,0.0,0.0,1.0,1.0,0.6666666666661711,0.94493168592453,1.0,0.9147210121154785
1282,2227,88ea6c5dbcf40d27edca925003b3b599,"Псевдокодта егер-әйтпесе құрылымын жазып, Python-мен салыстыр.","Псевдокод: ЕГЕР x > 0 ОНДА ШЫҒАР 'оң' ӘЙТПЕСЕ ШЫҒАР 'теріс' Python: ```python if x > 0: print(""оң"") else: print(""теріс"") ```","Псевдокод: МАССИВ [1, 2, 3] Python: ```python arr = [1, 2, 3] ```",43867,"[43867, 38085, 17102]","[""Псевдокод: МАССИВ [1, 2, 3] Python: ```python arr = [1, 2, 3] ```"", ""Псевдокод: ҚАЙТАЛА 5 РЕТ Python: ```python for i in range(5): print(i) ```"", ""Псевдокод: ЕГЕР x == 1 БОЛСА ШЫҒАР \""Бір\"" ӘЙТПЕСЕ ШЫҒАР \""Басқа\"" Python: ```python if x == 1: print(\""Бір\"") else: print(\""Басқа\"") ```""]","[0.8583540916442871, 0.8839313983917236, 0.9266640543937683]","[0.39166666666666666, 0.39166666666666666, 0.18166666666666664]","[0.7935285077095031, 0.7839121965169906, 0.7729426381230354]","[0.6793422698974609, 0.7109007239341736, 0.9548349976539612]",0.8583540916442871,0.3916666805744171,0.7935284972190857,0.0,0.0,0.1935483870963163,0.6793423891067505,0.0,1.0,0.3333333333333333,0.7246724963188171,0.0,0.0,0.0,1.0,0.1935483870963163,0.8583540916442871,0.3333333333333333,0.7246724963188171
2182,2228,ecc25db4a1e1b2be31b2599fba827159,None мәнін kafka тасымалдау кезінде қалай өңдейміз?,"JSON сериализация арқылы null мәні ретінде өтеді. ```python producer.send('topic', value={'key': None}) ```","None жол түріне автоматты түрде 'None' деп жазылады немесе бос ұяшық қалады. ```python import csv with open('data.csv', 'w', newline='') as f: writer = csv.writer(f) writer.writerow(['name', None]) ```",25760,"[25760, 43643, 44529]","[""None жол түріне автоматты түрде 'None' деп жазылады немесе бос ұяшық қалады. ```python import csv with open('data.csv', 'w', newline='') as f: writer = csv.writer(f) writer.writerow(['name', None]) ```"", ""Айнымалыға None мәнін жай ғана теңестіру арқылы тағайындаймыз. ```python result = None ```"", ""numpy None-ді object типінде өңдейді немесе np.nan қолданған жөн. ```python import numpy as np a = np.array([1, None, 3], dtype=object) print(a) ```""]","[0.7762845158576965, 0.8121477961540222, 0.766211748123169]","[0.6111111111111112, 0.39166666666666666, 0.5042735042735043]","[0.7556583145012459, 0.7473331714272499, 0.7344847754178903]","[0.48798292875289917, 0.6410316228866577, 0.5622409582138062]",0.7762845158576965,0.6111111044883728,0.7556583285331726,0.0,0.0,0.08888888888846025,0.4879828691482544,0.0,0.0,0.0,0.7718960046768188,0.0,0.0,0.0,0.0,0.08888888888846025,0.7762845158576965,0.0,0.7718960046768188
12233,2229,885b69e06dd29d42a421d69a6e51fc99,input() арқылы енгізілген 3 бүтін саннан тек теріс емес сандарын шығару жолы?,"Фильтрлеу үшін list comprehension қолдануға болады. ```python nums = list(map(int, input(""Сандар енгізіңіз: "").split())) print([n for n in nums if n >= 0]) ```","math.isqrt() көмегімен тексеруге болады. ```python import math nums = list(map(int, input(""Сандар: "").split())) squares = [x for x in nums if math.isqrt(x)**2 == x] print(squares) ```",37772,"[37772, 23438, 32385]","[""math.isqrt() көмегімен тексеруге болады. ```python import math nums = list(map(int, input(\""Сандар: \"").split())) squares = [x for x in nums if math.isqrt(x)**2 == x] print(squares) ```"", ""List comprehension және шартты оператор қажет. ```python lst = list(map(int, input(\""Сандар: \"").split())) neg = [x for x in lst if x < 0] print(neg) ```"", ""Құрамы бір таңбалы (0–9 немесе -9–9) сандарды сүземіз. ```python nums = list(map(int, input(\""Сандар: \"").split())) print([x for x in nums if -9 <= x <= 9]) ```""]","[0.8693788051605225, 0.8052411079406738, 0.8283165693283081]","[0.5901449275362318, 0.6545454545454545, 0.5583333333333333]","[0.8008916445566261, 0.7977963685555891, 0.7929231191277504]","[0.719024121761322, 0.8006807565689087, 0.9320186972618103]",0.8693788051605225,0.59014493227005,0.800891637802124,0.0,0.0,0.5283018867919573,0.7190240621566772,0.0,1.0,0.3333333333333333,0.8401966691017151,0.0,0.0,0.0,1.0,0.5283018867919573,0.8693788051605225,0.3333333333333333,0.8401966691017151
32236,2230,d0fb11315eeb8417323036cacfa91757,re көмегімен мәтіндегі тек бас әріптерді табыңыз.,"r'[A-ZА-Я]' үлгісі бас әріптерді табады. ```python import re text = 'Python ТІЛІ' capitals = re.findall(r'[A-ZА-Я]', text) print(capitals) ```","Мысалы: ```python text = 'Hello World' for c in text: if c.isupper(): print(c, ord(c)) ```",14519,"[14519, 38862, 28612]","[""Мысалы: ```python text = 'Hello World' for c in text: if c.isupper(): print(c, ord(c)) ```"", ""Қайталанатын сөздерді regex арқылы табуға болады. ```python import re text = 'Бұл бұл сөз қайталанады' pattern = r'\\b(\\w+)\\s+\\1\\b' print(re.findall(pattern, text, re.I)) ```"", ""r'\\b\\w{4}\\b' үлгісі көмектеседі. ```python import re text = 'Бұл сөздер тест үшін' print(re.findall(r'\\b\\w{4}\\b', text)) ```""]","[0.8751395344734192, 0.8772765398025513, 0.8815890550613403]","[0.5583333333333333, 0.5042735042735043, 0.5142045454545454]","[0.7998386395573616, 0.7965148768363854, 0.7905075027184053]","[0.5704821348190308, 0.8026657104492188, 0.8541266322135925]",0.8751395344734192,0.5583333373069763,0.799838662147522,0.0,0.0,0.19999999999952,0.5704821348190308,0.0,1.0,0.3333333333333333,0.6986467242240906,0.0,0.0,0.0,1.0,0.19999999999952,0.8751395344734192,0.3333333333333333,0.6986467242240906
31652,2231,8225e58b5b58676c5193681ba44ba151,glob үлгісін параметр ретінде функцияға беру мысалы?,"Функцияда үлгіні қабылдап, glob арқылы іздеу жасаймыз. ```python import glob def find_files(pattern): return glob.glob(pattern) print(find_files('*.md')) ```","Мысал: ```python def oryndau(f, x): return f(x) def kv(n): return n * n print(oryndau(kv, 3)) ```",28466,"[28466, 10015, 19343]","[""Мысал: ```python def oryndau(f, x): return f(x) def kv(n): return n * n print(oryndau(kv, 3)) ```"", ""Функция аргументі ретінде беру: ```python def square(n): return n * n x = 4 print(square(x)) ```"", ""Мысал: ```python def default_logger(msg): print(f'Лог: {msg}') def run(task, logger=default_logger): logger(f'{task} орындалды') run('Сканерлеу') ```""]","[0.893912672996521, 0.8720673322677612, 0.7967535257339478]","[0.6754807692307692, 0.5042735042735043, 0.5583333333333333]","[0.8177882946454562, 0.7847631329832933, 0.7492249245047569]","[0.4788481891155243, 0.43263155221939087, 0.43559855222702026]",0.893912672996521,0.6754807829856873,0.817788302898407,0.0,0.0,0.19512195121901488,0.4788482189178467,0.0,0.0,0.0,0.7497358918190002,0.0,0.0,0.0,0.0,0.19512195121901488,0.893912672996521,0.0,0.7497358918190002
6467,2232,486f42fa2de82657e294c20eba4fc164,"for циклінің ішінде ешқандай break болмаса, else әрқашан орындала ма?","Иә, егер break қолданылмаса, for толық орындалып болған соң else іске қосылады. ```python for i in range(2): print(i) else: print(""Цикл сәтті аяқталды"") ```",break — циклді мәжбүрлі түрде тоқтатады. Ал for-else логикасы бойынша тек цикл толық аяқталғанда ғана else іске қосылады.,37496,"[37496, 30263, 369]","[""break — циклді мәжбүрлі түрде тоқтатады. Ал for-else логикасы бойынша тек цикл толық аяқталғанда ғана else іске қосылады."", ""break орындалған сәтте цикл бірден тоқтайды, әрі қарайғы итерациялар болмайды: ```python for i in range(5): if i == 1: break print(i) ```"", ""break — циклді ерте тоқтатады. Сондықтан толық орындалмады деп есептеліп, else орындалмай қалады.""]","[0.9306550025939941, 0.9136012196540833, 0.9134206175804138]","[0.3555555555555555, 0.40588235294117647, 0.24981203007518796]","[0.8178611615101496, 0.7922717160126742, 0.7920951397105267]","[0.30648574233055115, 0.804023027420044, 0.26922205090522766]",0.9306550025939941,0.35555556416511536,0.8178611397743225,0.0,0.0,0.37209302325532717,0.30648574233055115,0.0,0.0,0.0,0.715515673160553,0.0,0.0,0.0,0.0,0.37209302325532717,0.9306550025939941,0.0,0.715515673160553
44114,2233,de51e4831260a12f17558da61efc887c,"Сыртқы жүйеге шығатын логта **str** қысқа болсын, ал **repr** толық.","Жүйе мен адамға түрлі көрініс беру жақсы тәжірибе. `python class Session: def __init__(self, uid, token): self.uid=uid; self._token=token def __repr__(self): return f""Session(uid={self.uid!r}, token={self._token!r})"" def __str__(self): return f""Session<{self.uid}>"" s=Session('u1','SECRET') print(str(s)) `","repr() мәндерді дәл көрсетеді, бос орын/тырнақша сияқты бөлшектер жоғалмайды. `python val = "" q "" print(""LOG:"", repr(val)) # LOG: ' q ' `",18033,"[18033, 12465, 13930]","[""repr() мәндерді дәл көрсетеді, бос орын/тырнақша сияқты бөлшектер жоғалмайды. `python val = \"" q \"" print(\""LOG:\"", repr(val)) # LOG: ' q ' `"", ""Глобал күйге сүйеніп, бейімделген көрініс қайтарыңыз. `python LOG_VERBOSE = False class Packet: def __init__(self, data): self.data=data def __str__(self): return f\""Packet(len={len(self.data)})\"" if not LOG_VERBOSE else f\""Packet(data={self.data!r})\"" p=Packet(b'abc'); print(p) `"", ""Аргументтердің бір бөлігін бекіту арқылы функцияны оңтайландыруға болады: ```python from functools import partial def login(user, role): return f\""{user} жүйеге {role} ретінде кірді\"" admin_login = partial(login, role=\""Админ\"") print(admin_login(\""Айдос\"")) # Нәтиже: Айдос жүйеге Админ ретінде кірді ```""]","[0.6741657257080078, 0.7146376371383667, 0.7144603729248047]","[0.09309523809523809, 0.16901960784313724, 0.0818014705882353]","[0.6531242875933647, 0.6515761329826187, 0.6434880353598034]","[0.42957401275634766, 0.7404013872146606, 0.5422846078872681]",0.6741657257080078,0.09309523552656174,0.6531242728233337,0.0,0.0,0.0857142857138902,0.4295739531517029,0.0,0.0,0.0,0.6921904683113098,0.0,0.0,0.0,0.0,0.0857142857138902,0.6741657257080078,0.0,0.6921904683113098
43482,2234,1818307ccc22d16c882a46dd2d26c92a,Private атрибуттарды feature toggle және telemetry-мен бірге қолдану.,"Жалаулар мен санау private, run — public. `python class Feature: def __init__(self): self.__on=True; self.__hits=0 def run(self): if self.__on: self.__hits+=1; return 'new' return 'old' `","Жаңа режим қосулы болса ғана санау артады. `python class Feature: def __init__(self): self.__on=True; self.__hits=0 def toggle(self,v): self.__on=bool(v) def run(self): if self.__on: self.__hits+=1; return 'new' return 'old' `",8802,"[8802, 13698, 14134]","[""Жаңа режим қосулы болса ғана санау артады. `python class Feature: def __init__(self): self.__on=True; self.__hits=0 def toggle(self,v): self.__on=bool(v) def run(self): if self.__on: self.__hits+=1; return 'new' return 'old' `"", ""Тек қажет әдістерді жариялап, қалғанын private етіңіз. `python class Stack: def __init__(self): self.__data=[] def push(self, x): self.__data.append(x) def pop(self): return self.__data.pop() `"", ""MappingProxyType арқылы сыртқы өзгерісті тоқтату. `python from types import MappingProxyType class Settings: def __init__(self): self.__d={'mode':'dev'} def view(self): return MappingProxyType(self.__d) `""]","[0.8169974684715271, 0.7823636531829834, 0.7408541440963745]","[0.39166666666666666, 0.2628151260504202, 0.2628151260504202]","[0.7354920586049557, 0.699614594217609, 0.6971706604326472]","[0.9402675628662109, 0.852967381477356, 0.6992724537849426]",0.8169974684715271,0.3916666805744171,0.7354920506477356,0.0,0.0,0.7323943661966911,0.9402675628662109,1.0,1.0,1.0,0.9065660834312439,0.0,0.0,1.0,1.0,0.7323943661966911,0.8169974684715271,1.0,0.9065660834312439
11483,2235,4d000fb4551267c7a16190f130af407b,any() арқылы map() нәтижесінде жалған мәндер бар ма екенін тексеріңіз.,"Мысал: ```python values = [1, 0, 3] print(any(map(bool, values))) # True ```","map(bool,...) арқылы әр элементті тексеруге болады: ```python lst = ["""", ""abc""] print(any(map(bool, lst))) # True ```",10810,"[10810, 35609, 42213]","[""map(bool,...) арқылы әр элементті тексеруге болады: ```python lst = [\""\"", \""abc\""] print(any(map(bool, lst))) # True ```"", ""Жұп сандарды шартпен тексеріп, any() арқылы нәтижесін аламыз. ```python lst = [1, 3, 5, 8] print(any(n% 2 == 0 for n in lst)) # True ```"", ""any() нөлден өзгеше кез келген мәнді True деп таниды: ```python lst = [0, 0, 1] print(any(lst)) # True ```""]","[0.881707489490509, 0.7544651031494141, 0.7549814581871033]","[0.3412698412698413, 0.5477272727272727, 0.5583333333333333]","[0.782298678557078, 0.7760708818056367, 0.7700983739495277]","[0.8000752329826355, 0.8393526077270508, 0.802420973777771]",0.881707489490509,0.341269850730896,0.7822986841201782,0.0,0.0,0.4285714285709388,0.8000752925872803,0.0,0.0,0.0,0.8249215483665466,0.0,0.0,0.0,0.0,0.4285714285709388,0.881707489490509,0.0,0.8249215483665466
18786,2236,14d4c00b2d5ff78516024cf4bad41bba,remove() әдісімен тек бірінші 'orange' сөзін жою мысалы?,"Мысал: ```python fruits = ['apple', 'orange', 'orange', 'pear'] fruits.remove('orange') print(fruits) # ['apple', 'orange', 'pear'] ```","remove() әдісі берілген мәннің бірінші кездесуін тізімнен жояды. ```python fruits = ['apple', 'orange', 'banana'] fruits.remove('orange') print(fruits) # ['apple', 'banana'] ```",26465,"[26465, 9680, 16789]","[""remove() әдісі берілген мәннің бірінші кездесуін тізімнен жояды. ```python fruits = ['apple', 'orange', 'banana'] fruits.remove('orange') print(fruits) # ['apple', 'banana'] ```"", ""w == w[::-1] шартын қолданамыз. ```python words = ['level', 'python', 'madam'] for w in words[:]: if w == w[::-1]: words.remove(w) print(words) # ['python'] ```"", ""Мысал: ```python words = ['level', 'python', 'madam'] for w in words[:]: if w == w[::-1]: words.remove(w) print(words) # ['python'] ```""]","[0.9357547163963318, 0.8743496537208557, 0.8687846064567566]","[0.6016042780748663, 0.7133333333333334, 0.6370588235294118]","[0.8436118622514653, 0.8409452862620354, 0.8275540242959472]","[0.9432903528213501, 0.5404894351959229, 0.5734485387802124]",0.9357547163963318,0.6016042828559875,0.8436118364334106,0.0,0.0,0.5714285714280817,0.943290114402771,1.0,1.0,1.0,0.8684520125389099,0.0,0.0,1.0,1.0,0.5714285714280817,0.9357547163963318,1.0,0.8684520125389099
11107,2237,b40dcf2cdff28d008f1ab9998e81d2e8,reduce() арқылы dict ішіндегі мәндері True болған кілттерді біріктіріп list құр.,"Мысал: ```python from functools import reduce data = {'a': True, 'b': False, 'c': True} res = reduce(lambda acc, k: acc + [k] if data[k] else acc, data, []) print(res) # ['a', 'c'] ```","Мысал: ```python from functools import reduce d = {'x': 10, 'y': 20} res = reduce(lambda acc, item: acc + f'{item[0]}={item[1]} ', d.items(), '').strip() print(res) # x=10 y=20 ```",34845,"[34845, 23237, 12518]","[""Мысал: ```python from functools import reduce d = {'x': 10, 'y': 20} res = reduce(lambda acc, item: acc + f'{item[0]}={item[1]} ', d.items(), '').strip() print(res) # x=10 y=20 ```"", ""Мысал: ```python from functools import reduce dicts = [{'a': 1}, {'b': 2}, {'c': 3}] merged = reduce(lambda a, b: {**a, **b}, dicts) print(merged) # {'a': 1, 'b': 2, 'c': 3} ```"", ""Мысал: ```python from functools import reduce dicts = [{'a': 1, 'b': 2}, {'a': 3, 'c': 4}] res = reduce(lambda a, b: {k: a.get(k, 0) + b.get(k, 0) for k in set(a) | set(b)}, dicts) print(res) # {'a': 4, 'b': 2, 'c': 4} ```""]","[0.876153290271759, 0.8150060176849365, 0.8459803462028503]","[0.5210526315789474, 0.4163533834586466, 0.36979166666666663]","[0.808358875807963, 0.7772178110950871, 0.7741254657506942]","[0.8566038608551025, 0.841985821723938, 0.8704065084457397]",0.876153290271759,0.5210526585578918,0.8083588480949402,0.0,0.0,0.42622950819622146,0.8566038608551025,1.0,1.0,1.0,0.8591293692588806,0.0,0.0,1.0,1.0,0.42622950819622146,0.876153290271759,1.0,0.8591293692588806
20537,2238,c3b67d5fe0c7d2fa6c2f69490235a857,List comprehension арқылы әр сөздің соңғы әрпін шығарыңыз.,"Мысалы: ```python words = ['apple', 'banana', 'kiwi'] last_letters = [w[-1] for w in words] print(last_letters) # ['e', 'a', 'i'] ```","Мысалы: ```python words = ['python', 'data', 'ai'] last_two = [w[-2:] for w in words] print(last_two) # ['on', 'ta', 'ai'] ```",675,"[675, 8013, 28988]","[""Мысалы: ```python words = ['python', 'data', 'ai'] last_two = [w[-2:] for w in words] print(last_two) # ['on', 'ta', 'ai'] ```"", ""Мысалы: ```python words = ['apple', 'banana', 'kiwi'] last_chars = [w[-1] for w in words] print(last_chars) # ['e', 'a', 'i'] ```"", ""Мысалы: ```python text = 'Python list comprehension' lengths = [len(word) for word in text.split()] print(lengths) # [6, 4, 13] ```""]","[0.9878536462783813, 0.9684176445007324, 0.9688844680786133]","[0.8118055555555554, 0.7272222222222222, 0.6233333333333333]","[0.8954441876808802, 0.8772723295370738, 0.858074773812294]","[0.8377543687820435, 0.9833627343177795, 0.6962465643882751]",0.9878536462783813,0.8118055462837219,0.8954442143440247,0.0,0.0,0.5499999999995,0.837754487991333,0.0,1.0,0.5,0.9208055138587952,0.0,0.0,0.0,1.0,0.5499999999995,0.9878536462783813,0.5,0.9208055138587952
30793,2239,1d98b653a1d68c0e1a265f075c029c01,lru_cache жадыны қалай толтырып жіберуі мүмкін?,"Егер функция әртүрлі аргументтермен жиі шақырылса, кэш өсе береді және жадыны толтыруы мүмкін. Сондықтан `maxsize` шектеу керек: ```python @lru_cache(maxsize=100) def process(x): return x * 2 ```",Кэшті тазалау үшін cache_clear() әдісін қолданамыз: ```python from functools import lru_cache @lru_cache(maxsize=None) def square(n): return n * n square.cache_clear() ```,18041,"[18041, 2331, 3747]","[""Кэшті тазалау үшін cache_clear() әдісін қолданамыз: ```python from functools import lru_cache @lru_cache(maxsize=None) def square(n): return n * n square.cache_clear() ```"", ""`maxsize` кэштің ең үлкен өлшемін, ал `typed` мәндердің типін ескеруді анықтайды: ```python from functools import lru_cache @lru_cache(maxsize=100, typed=True) def square(n): return n * n ```"", ""Көп қайталанатын қымбат функцияларды кэштеуге болады: ```python from functools import lru_cache @lru_cache(maxsize=128) def slow_add(a, b): print(\""Есептеу...\"") return a + b ```""]","[0.7750908732414246, 0.7836924195289612, 0.8465896248817444]","[0.3025, 0.3025, 0.1422222222222222]","[0.7345703650355339, 0.7226844173014164, 0.7134308436731497]","[0.6154186129570007, 0.7589655518531799, 0.7053205966949463]",0.7750908732414246,0.30250000953674316,0.7345703840255737,0.0,0.0,0.22222222222172291,0.615418553352356,0.0,0.0,0.0,0.7717061042785645,0.0,0.0,0.0,0.0,0.22222222222172291,0.7750908732414246,0.0,0.7717061042785645
36398,2240,7030f1f9addd578237d473b2136af7f5,MemoryError қатесін try…except арқылы өңдеу мысалы?,"Жад жеткіліксіз болса қатені ұстаймыз. ```python try: big = [1] * (10**10) except MemoryError: print(""Жады жеткіліксіз"") ```","Өте үлкен тізім жасағанда MemoryError шығады. ```python try: big = [1] * (10**10) except MemoryError: print(""Жады жеткіліксіз"") ```",30097,"[30097, 10841, 18689]","[""Өте үлкен тізім жасағанда MemoryError шығады. ```python try: big = [1] * (10**10) except MemoryError: print(\""Жады жеткіліксіз\"") ```"", ""Жад жеткіліксіз болғанда қатені ұстаймыз. ```python try: big_data = [0] * (10**10) except MemoryError: print(\""Жады жеткіліксіз\"") ```"", ""Жад көлемінен асқанда қатені ұстаймыз. ```python try: big_list = [0] * (10**10) except MemoryError: print(\""Жады жеткіліксіз\"") ```""]","[0.9785504937171936, 1.0000001192092896, 0.9785505533218384]","[1.0, 1.0, 1.0]","[0.9557556504011154, 0.9544044509530067, 0.9488274163007736]","[0.9716699719429016, 0.9517325162887573, 0.9564716219902039]",0.9785504937171936,1.0,0.9557556509971619,0.0,0.0,0.6666666666661671,0.9716700911521912,1.0,1.0,1.0,0.8943774700164795,0.0,0.0,1.0,1.0,0.6666666666661671,0.9785504937171936,1.0,0.8943774700164795
17608,2241,41f794b9361198d7bbcf42da376458fa,append() арқылы сөздердің ASCII мәндерінің қосындысын енгізу.,"ord() және sum() қолданамыз: ```python words = [""abc"", ""hello""] ascii_sums = [] for w in words: ascii_sums.append(sum(ord(ch) for ch in w)) print(ascii_sums) ```","ord() және sum() функцияларын қолданамыз: ```python words = [""abc"", ""ab""] ascii_sums = [] for w in words: ascii_sums.append(sum(ord(ch) for ch in w)) print(ascii_sums) ```",42560,"[42560, 28421, 28720]","[""ord() және sum() функцияларын қолданамыз: ```python words = [\""abc\"", \""ab\""] ascii_sums = [] for w in words: ascii_sums.append(sum(ord(ch) for ch in w)) print(ascii_sums) ```"", ""len() қолданамыз: ```python words = [\""python\"", \""java\"", \""c++\""] lengths = [] for w in words: lengths.append(len(w)) print(lengths) # [6, 4, 3] ```"", ""sum(ord(ch) for ch in word) қолданамыз. ```python words = ['ab', 'cd'] i = 0 while i < len(words): total = sum(ord(ch) for ch in words[i]) words.insert(i+1, total) i += 2 print(words) # ['ab', 195, 'cd', 199] ```""]","[0.9226735234260559, 0.789782702922821, 0.8841843605041504]","[0.5287878787878788, 0.4947712418300653, 0.41000000000000003]","[0.8372124437527224, 0.7754493763388373, 0.773671576833725]","[0.9676738381385803, 0.632713794708252, 0.8130645751953125]",0.9226735234260559,0.5287878513336182,0.8372124433517456,0.0,0.0,0.9454545454540455,0.9676737785339355,1.0,1.0,1.0,0.9716625809669495,0.0,0.0,1.0,1.0,0.9454545454540455,0.9226735234260559,1.0,0.9716625809669495
